battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
0.089,1,0.22000000000000003,1,0.04,0,0.44,0.05,0.198,0.8,0.13,0.1074,0.1873,low,0.07,0.03,0.03,1,0,0,0.0
0.06,0,0.05,0,0.01,0,0.48,0.08,0.191,0.3,0.07,0.0501,0.1465,high,0.12,0.07,0.08,1,0,0,0.2
0.1677,0,0.18,1,0.04,0,0.11,0.06999999999999999,0.124,0.6,0.08,0.0271,0.1477,high,0.15,0.06,0.12,1,0,0,0.3
0.0723,0,0.05,0,0.0,1,0.03,0.02,0.168,0.4,0.03,0.092,0.1748,mid,0.15,0.03,0.16,1,0,0,0.1
0.0638,0,0.16999999999999998,1,0.11,0,0.27,0.05,0.102,0.4,0.17,0.1171,0.1383,high,0.07,0.02,0.09,1,1,0,0.2
0.0852,0,0.1,1,0.04,1,0.62,0.06999999999999999,0.104,0.7,0.13,0.0293,0.1159,mid,0.17,0.04,0.07,1,1,0,0.1
0.1979,1,0.16,1,0.0,0,0.32,0.02,0.165,0.7,0.01,0.0833,0.163,low,0.13,0.06,0.14,1,1,0,0.0
0.071,1,0.05,0,0.06,0,0.32,0.08,0.151,0.5,0.09,0.0485,0.0857,low,0.12,0.11,0.18,1,1,0,0.0
0.1034,0,0.26,1,0.02,1,0.45,0.03,0.19,0.3,0.04,0.0182,0.1293,low,0.15,0.01,0.07,1,0,0,0.0
0.06,0,0.25,1,0.08,1,0.22,0.01,0.145,0.1,0.11,0.0207,0.1162,high,0.19,0.01,0.05,1,0,0,0.2
0.1027,0,0.05,0,0.02,1,0.64,0.09,0.103,0.2,0.07,0.1698,0.1747,high,0.17,0.12,0.12,1,0,0,0.3
0.126,0,0.06,0,0.05,1,0.13,0.1,0.106,0.6,0.06,0.0165,0.0736,mid,0.13,0.01,0.08,1,1,0,0.2
0.1793,0,0.18,1,0.1,0,0.12,0.05,0.169,0.6,0.17,0.1086,0.1418,high,0.16,0.14,0.15,1,1,1,0.3
0.0675,0,0.22999999999999998,0,0.1,0,0.6,0.09,0.144,0.5,0.15,0.0192,0.0757,mid,0.07,0.0,0.13,1,0,1,0.0
0.0658,1,0.27,0,0.0,1,0.12,0.09,0.103,0.7,0.03,0.1156,0.175,high,0.14,0.11,0.2,1,0,0,0.3
0.1694,1,0.06,0,0.0,1,0.34,0.03,0.102,0.7,0.07,0.0377,0.0549,mid,0.17,0.05,0.02,1,1,0,0.2
0.0804,1,0.08,1,0.12,1,0.41,0.09,0.089,0.1,0.13,0.0709,0.0818,mid,0.11,0.05,0.11,1,0,0,0.1
0.1713,0,0.25,1,0.01,0,0.27,0.09,0.127,0.7,0.03,0.0729,0.0974,mid,0.13,0.1,0.2,1,0,1,0.2
0.0706,0,0.05,0,0.13,1,0.31,0.01,0.108,0.3,0.19,0.0543,0.0938,mid,0.08,0.07,0.04,1,0,1,0.1
0.1362,0,0.05,0,0.03,0,0.25,0.08,0.131,0.7,0.09,0.0553,0.1505,low,0.07,0.06,0.18,1,1,1,0.0
0.1527,0,0.27,0,0.1,1,0.6,0.01,0.154,0.5,0.14,0.0526,0.1116,mid,0.05,0.03,0.11,1,1,1,0.2
0.0768,0,0.05,1,0.0,0,0.19,0.09,0.159,0.2,0.01,0.0637,0.0991,low,0.19,0.01,0.07,1,0,1,0.0
0.1314,0,0.29,1,0.08,1,0.41,0.01,0.155,0.4,0.12,0.0113,0.0577,low,0.1,0.04,0.04,1,1,1,0.0
0.0705,1,0.05,0,0.05,1,0.57,0.09,0.155,0.6,0.09,0.1114,0.1374,mid,0.15,0.11,0.18,1,1,1,0.1
0.1403,0,0.27,0,0.02,1,0.26,0.01,0.164,0.5,0.03,0.0461,0.1251,high,0.13,0.09,0.09,1,0,1,0.3
0.1486,0,0.26,0,0.07,0,0.52,0.01,0.085,0.4,0.15,0.143,0.1747,low,0.13,0.01,0.15,1,1,0,0.0
0.0781,0,0.11000000000000001,0,0.02,0,0.38,0.04,0.198,0.5,0.07,0.0304,0.1674,high,0.13,0.08,0.05,1,0,1,0.3
0.0986,1,0.15,0,0.01,1,0.23,0.08,0.183,0.8,0.03,0.0471,0.08,mid,0.16,0.09,0.19,1,0,0,0.1
0.131,0,0.13999999999999999,0,0.0,0,0.33,0.04,0.105,0.1,0.14,0.0806,0.1016,low,0.13,0.12,0.19,1,0,1,0.1
0.056,1,0.2,1,0.06,1,0.57,0.03,0.081,0.3,0.12,0.008,0.1327,mid,0.11,0.1,0.07,1,0,1,0.1
0.1348,0,0.13,0,0.0,0,0.43,0.04,0.116,0.5,0.06,0.0204,0.0501,high,0.1,0.03,0.08,1,0,1,0.3
0.1567,0,0.05,1,0.03,0,0.22,0.05,0.119,0.6,0.06,0.0545,0.1621,mid,0.09,0.01,0.18,1,0,0,0.2
0.194,1,0.09,1,0.04,0,0.17,0.06999999999999999,0.093,0.5,0.07,0.0112,0.0858,mid,0.14,0.06,0.08,1,1,0,0.2
0.1979,1,0.29,1,0.0,1,0.19,0.1,0.176,0.3,0.09,0.1331,0.1532,low,0.08,0.02,0.02,1,1,1,0.0
0.0561,1,0.21000000000000002,1,0.07,1,0.02,0.01,0.193,0.3,0.13,0.1055,0.1294,low,0.1,0.0,0.04,1,1,0,0.0
0.1717,1,0.13,0,0.01,0,0.62,0.06999999999999999,0.13,0.1,0.03,0.0609,0.081,high,0.06,0.04,0.05,1,1,0,0.3
0.0535,0,0.15,0,0.01,1,0.48,0.06999999999999999,0.113,0.1,0.04,0.029,0.0811,low,0.11,0.1,0.18,1,1,0,0.0
0.1413,0,0.05,1,0.04,1,0.39,0.01,0.185,0.5,0.12,0.1039,0.1318,high,0.19,0.16,0.04,1,0,0,0.3
0.1358,0,0.25,1,0.0,0,0.2,0.06,0.135,0.7,0.0,0.1485,0.1655,high,0.05,0.01,0.11,1,0,1,0.3
0.1519,0,0.29,0,0.02,0,0.3,0.06999999999999999,0.112,0.7,0.08,0.1122,0.1702,mid,0.09,0.05,0.1,1,1,1,0.2
0.1254,0,0.12,1,0.02,0,0.5,0.06999999999999999,0.108,0.5,0.06,0.0462,0.1013,high,0.1,0.04,0.17,1,1,0,0.3
0.1591,1,0.22000000000000003,0,0.03,1,0.49,0.04,0.154,0.6,0.07,0.1384,0.1883,high,0.17,0.06,0.2,1,1,0,0.3
0.0977,1,0.27999999999999997,1,0.02,0,0.35,0.06,0.165,0.2,0.15,0.1502,0.1862,high,0.19,0.03,0.1,1,1,1,0.3
0.164,1,0.06999999999999999,0,0.1,1,0.21,0.08,0.169,0.7,0.14,0.0589,0.1301,low,0.16,0.03,0.05,1,1,0,0.0
0.0663,0,0.08,1,0.0,0,0.25,0.06,0.183,0.2,0.01,0.0082,0.1605,high,0.06,0.02,0.02,1,0,1,0.2
0.1744,1,0.1,0,0.01,1,0.2,0.05,0.112,0.8,0.03,0.0068,0.0718,low,0.18,0.07,0.14,1,0,0,0.1
0.1624,0,0.16,1,0.08,0,0.28,0.04,0.15,0.2,0.1,0.0689,0.0699,mid,0.16,0.11,0.02,1,0,0,0.2
0.1108,1,0.13,1,0.14,1,0.02,0.03,0.169,0.7,0.2,0.0208,0.1742,low,0.05,0.03,0.04,1,1,0,0.0
0.1188,1,0.13999999999999999,1,0.0,1,0.09,0.06,0.114,0.2,0.0,0.1339,0.1558,high,0.12,0.11,0.16,1,0,1,0.3
0.0817,0,0.13,0,0.0,0,0.11,0.05,0.144,0.3,0.11,0.0722,0.0766,mid,0.11,0.06,0.19,1,1,0,0.1
0.0863,0,0.16,1,0.05,1,0.06,0.06999999999999999,0.133,0.4,0.13,0.0717,0.1799,low,0.1,0.02,0.18,1,0,1,0.0
0.1397,0,0.24,1,0.05,1,0.03,0.02,0.121,0.3,0.15,0.0433,0.1658,low,0.18,0.15,0.04,1,1,1,0.1
0.1108,0,0.1,0,0.03,0,0.49,0.06999999999999999,0.14,0.5,0.12,0.1298,0.1666,high,0.12,0.0,0.16,1,0,0,0.3
0.1068,0,0.2,1,0.01,1,0.37,0.09,0.184,0.7,0.13,0.0186,0.1998,mid,0.05,0.04,0.07,1,0,0,0.1
0.1702,1,0.22999999999999998,0,0.12,1,0.52,0.05,0.145,0.2,0.15,0.1397,0.1491,mid,0.16,0.12,0.04,1,0,0,0.3
0.0808,0,0.05,1,0.0,0,0.08,0.01,0.192,0.4,0.01,0.0618,0.1891,high,0.15,0.09,0.12,1,0,1,0.3
0.1156,0,0.05,0,0.06,0,0.61,0.01,0.089,0.7,0.09,0.1214,0.1262,mid,0.16,0.06,0.13,1,1,1,0.1
0.1271,0,0.05,1,0.02,0,0.54,0.01,0.159,0.8,0.03,0.0613,0.065,low,0.14,0.11,0.06,1,1,1,0.0
0.0696,0,0.05,0,0.06,0,0.51,0.03,0.197,0.3,0.08,0.0649,0.0907,mid,0.18,0.08,0.09,1,0,1,0.1
0.1981,1,0.19,1,0.13,0,0.45,0.03,0.175,0.6,0.18,0.0193,0.1234,low,0.1,0.01,0.13,1,1,0,0.1
0.0614,0,0.16999999999999998,1,0.0,1,0.58,0.02,0.128,0.7,0.02,0.0022,0.0519,high,0.15,0.06,0.11,1,1,1,0.2
0.159,0,0.06,1,0.0,0,0.07,0.03,0.122,0.3,0.17,0.1464,0.1595,low,0.12,0.03,0.18,1,1,1,0.1
0.1945,0,0.16,0,0.04,0,0.21,0.06999999999999999,0.113,0.3,0.1,0.028,0.0895,high,0.06,0.01,0.15,1,0,0,0.3
0.1135,1,0.27999999999999997,1,0.09,0,0.43,0.04,0.158,0.1,0.11,0.069,0.1589,high,0.18,0.13,0.06,1,0,0,0.3
0.1049,0,0.06,1,0.08,1,0.02,0.03,0.172,0.6,0.1,0.0039,0.1564,low,0.1,0.07,0.06,1,0,0,0.0
0.1807,1,0.21000000000000002,0,0.02,0,0.49,0.08,0.125,0.1,0.1,0.0337,0.1384,mid,0.17,0.13,0.13,1,1,1,0.2
0.0984,1,0.05,0,0.13,1,0.42,0.08,0.098,0.7,0.17,0.1036,0.1611,low,0.16,0.08,0.13,1,1,0,0.0
0.072,1,0.13999999999999999,1,0.0,1,0.61,0.06,0.096,0.7,0.08,0.1347,0.1733,high,0.05,0.03,0.15,1,0,1,0.3
0.1536,0,0.08,0,0.12,0,0.13,0.03,0.105,0.7,0.2,0.0022,0.1634,mid,0.06,0.0,0.16,1,1,0,0.2
0.0771,1,0.05,0,0.03,0,0.25,0.1,0.086,0.4,0.06,0.0327,0.0922,low,0.12,0.01,0.2,1,1,0,0.0
0.0503,0,0.25,0,0.03,0,0.57,0.06,0.185,0.6,0.11,0.0778,0.1291,low,0.11,0.08,0.16,1,0,1,0.0
0.0675,0,0.24,0,0.01,0,0.42,0.06,0.187,0.7,0.02,0.0482,0.0874,high,0.09,0.05,0.13,1,1,0,0.2
0.1936,1,0.19,1,0.13,1,0.34,0.02,0.182,0.7,0.14,0.0591,0.1089,mid,0.06,0.01,0.09,1,0,1,0.1
0.1303,0,0.1,1,0.0,1,0.15,0.01,0.138,0.3,0.1,0.0229,0.1604,mid,0.12,0.04,0.14,1,1,1,0.2
0.1004,1,0.29,1,0.0,0,0.35,0.02,0.141,0.6,0.09,0.0901,0.1162,high,0.17,0.08,0.18,1,1,1,0.3
0.1972,0,0.12,1,0.0,0,0.37,0.06999999999999999,0.102,0.2,0.01,0.0715,0.1648,high,0.16,0.0,0.17,1,0,0,0.3
0.1822,0,0.12,0,0.0,0,0.08,0.02,0.195,0.6,0.0,0.0172,0.091,mid,0.09,0.05,0.08,1,1,0,0.2
0.1159,1,0.27999999999999997,0,0.05,1,0.18,0.05,0.083,0.1,0.07,0.0681,0.0723,mid,0.08,0.01,0.03,1,1,0,0.1
0.1782,1,0.27999999999999997,1,0.06,1,0.58,0.08,0.157,0.1,0.13,0.0867,0.0999,mid,0.15,0.0,0.16,1,0,1,0.2
0.0894,0,0.21000000000000002,1,0.16,0,0.16,0.06999999999999999,0.168,0.8,0.2,0.0286,0.13,high,0.05,0.01,0.06,1,1,1,0.2
0.1884,0,0.21000000000000002,1,0.07,1,0.43,0.08,0.185,0.1,0.18,0.0451,0.0819,high,0.14,0.08,0.07,1,1,1,0.3
0.1648,1,0.05,0,0.01,1,0.17,0.09,0.142,0.2,0.03,0.1119,0.1238,low,0.06,0.02,0.02,1,0,1,0.1
0.0798,0,0.24,0,0.05,0,0.04,0.02,0.096,0.3,0.09,0.0526,0.0643,high,0.15,0.07,0.14,1,1,0,0.2
0.0802,1,0.24,1,0.01,0,0.45,0.08,0.157,0.3,0.09,0.1299,0.1633,high,0.08,0.03,0.08,1,0,0,0.3
0.1276,1,0.29,1,0.02,0,0.53,0.03,0.13,0.2,0.03,0.0217,0.0735,high,0.19,0.1,0.08,1,1,1,0.3
0.1331,1,0.16,0,0.0,0,0.16,0.05,0.165,0.2,0.07,0.1109,0.1226,low,0.13,0.05,0.2,1,0,1,0.1
0.162,0,0.26,1,0.06,0,0.05,0.09,0.186,0.6,0.18,0.0434,0.1339,low,0.18,0.14,0.13,1,0,0,0.1
0.1996,0,0.25,0,0.05,1,0.51,0.04,0.122,0.4,0.09,0.0671,0.1445,mid,0.08,0.07,0.12,1,0,1,0.2
0.1092,0,0.27,1,0.08,0,0.45,0.08,0.185,0.1,0.1,0.1404,0.1424,low,0.12,0.03,0.2,1,1,1,0.1
0.1018,1,0.06999999999999999,1,0.07,0,0.63,0.01,0.155,0.5,0.18,0.0856,0.0883,high,0.1,0.03,0.02,1,0,1,0.2
0.0545,0,0.05,0,0.0,1,0.11,0.03,0.131,0.3,0.01,0.0381,0.1452,low,0.15,0.06,0.19,1,1,1,0.0
0.0554,1,0.13,0,0.0,0,0.12,0.01,0.105,0.6,0.1,0.0085,0.0806,high,0.1,0.07,0.04,1,1,1,0.2
0.1264,0,0.29,1,0.02,1,0.34,0.02,0.171,0.3,0.03,0.0562,0.0849,low,0.07,0.04,0.03,1,1,1,0.0
0.103,0,0.16,1,0.03,1,0.58,0.02,0.138,0.6,0.2,0.1111,0.1812,high,0.06,0.02,0.18,1,1,1,0.3
0.1432,1,0.16999999999999998,1,0.06,1,0.39,0.03,0.164,0.4,0.18,0.0209,0.0947,low,0.14,0.04,0.1,1,1,0,0.0
0.0558,1,0.27999999999999997,0,0.01,1,0.49,0.08,0.142,0.5,0.04,0.0997,0.1605,low,0.1,0.05,0.08,1,1,1,0.0
0.0829,0,0.05,0,0.0,0,0.56,0.06,0.129,0.7,0.01,0.0091,0.1916,low,0.12,0.06,0.11,1,0,1,0.0
0.1741,1,0.18,0,0.0,0,0.14,0.06999999999999999,0.143,0.8,0.0,0.073,0.1895,high,0.11,0.03,0.03,1,0,0,0.3
0.1849,1,0.22999999999999998,0,0.07,1,0.15,0.04,0.144,0.5,0.19,0.0606,0.1123,high,0.14,0.11,0.19,1,0,1,0.3
0.0733,0,0.21000000000000002,0,0.05,1,0.07,0.02,0.174,0.7,0.1,0.0445,0.1409,low,0.15,0.08,0.02,1,1,0,0.0
0.1872,1,0.09,1,0.0,0,0.16,0.05,0.08,0.2,0.02,0.0286,0.1484,mid,0.15,0.11,0.16,1,0,1,0.2
0.1853,0,0.05,1,0.01,0,0.27,0.03,0.197,0.6,0.13,0.0985,0.1005,mid,0.1,0.02,0.08,1,0,1,0.2
0.1149,1,0.22000000000000003,0,0.04,0,0.3,0.02,0.106,0.6,0.05,0.1617,0.1675,high,0.17,0.14,0.08,1,0,0,0.3
0.0891,0,0.05,1,0.09,1,0.25,0.03,0.196,0.2,0.19,0.0375,0.1724,mid,0.07,0.01,0.1,1,0,1,0.1
0.1911,1,0.2,0,0.07,1,0.64,0.06,0.163,0.8,0.08,0.1795,0.1958,high,0.09,0.08,0.11,1,1,0,0.3
0.055,1,0.05,0,0.16,1,0.23,0.01,0.145,0.2,0.17,0.0486,0.193,low,0.18,0.05,0.08,1,0,0,0.0
0.0576,0,0.08,0,0.0,1,0.27,0.01,0.121,0.2,0.04,0.0757,0.1518,mid,0.18,0.06,0.08,1,0,1,0.1
0.176,0,0.19,0,0.01,1,0.5,0.08,0.198,0.1,0.02,0.0273,0.1704,mid,0.1,0.08,0.04,1,1,0,0.2
0.0969,0,0.24,0,0.0,0,0.45,0.03,0.124,0.7,0.0,0.0491,0.0589,low,0.18,0.05,0.19,1,0,1,0.0
0.116,0,0.11000000000000001,0,0.01,1,0.63,0.06999999999999999,0.166,0.3,0.02,0.0762,0.0859,low,0.18,0.04,0.15,1,0,1,0.0
0.0827,0,0.11000000000000001,1,0.02,1,0.18,0.09,0.16,0.2,0.16,0.0448,0.0821,mid,0.14,0.0,0.17,1,1,1,0.0
0.1786,0,0.05,0,0.09,1,0.58,0.06999999999999999,0.161,0.7,0.1,0.0231,0.1671,high,0.09,0.03,0.07,1,1,1,0.3
0.0774,1,0.06,1,0.02,1,0.08,0.04,0.136,0.1,0.04,0.1713,0.1865,mid,0.07,0.0,0.14,1,1,1,0.2
0.0819,1,0.25,1,0.0,1,0.11,0.02,0.083,0.8,0.01,0.0438,0.0822,low,0.1,0.05,0.15,1,0,0,0.0
0.1042,0,0.22000000000000003,0,0.15,1,0.11,0.06,0.139,0.5,0.16,0.0068,0.1018,high,0.18,0.0,0.02,1,0,0,0.2
0.1368,0,0.3,1,0.1,0,0.5,0.02,0.097,0.7,0.18,0.0698,0.0829,mid,0.13,0.06,0.05,1,1,1,0.2
0.1592,0,0.21000000000000002,0,0.06,1,0.5,0.01,0.181,0.2,0.17,0.051,0.0522,mid,0.19,0.08,0.07,1,0,0,0.1
0.1067,0,0.18,1,0.11,0,0.14,0.02,0.146,0.1,0.15,0.0965,0.1009,low,0.05,0.0,0.13,1,0,1,0.0
0.1892,1,0.06999999999999999,0,0.05,0,0.47,0.04,0.11,0.4,0.1,0.1399,0.1564,mid,0.17,0.14,0.03,1,1,1,0.2
0.0915,0,0.11000000000000001,0,0.06,0,0.56,0.06,0.187,0.8,0.17,0.0532,0.1448,low,0.19,0.1,0.12,1,1,0,0.0
0.0774,1,0.27999999999999997,0,0.07,1,0.55,0.09,0.124,0.3,0.18,0.0008,0.0896,high,0.08,0.01,0.12,1,1,0,0.3
0.1848,1,0.13999999999999999,1,0.02,1,0.42,0.06999999999999999,0.179,0.2,0.1,0.0154,0.0605,high,0.11,0.09,0.03,1,0,1,0.3
0.1501,0,0.11000000000000001,0,0.12,1,0.02,0.02,0.187,0.1,0.15,0.0198,0.1056,mid,0.13,0.12,0.16,1,1,1,0.2
0.1614,0,0.19,0,0.08,1,0.55,0.03,0.188,0.3,0.17,0.086,0.133,high,0.17,0.13,0.13,1,0,0,0.3
0.0911,1,0.29,0,0.0,0,0.46,0.01,0.181,0.5,0.01,0.0461,0.067,low,0.09,0.05,0.17,1,1,0,0.0
0.152,0,0.05,0,0.01,1,0.24,0.06999999999999999,0.199,0.5,0.08,0.0109,0.1909,high,0.13,0.03,0.04,1,0,1,0.3
0.1647,0,0.13999999999999999,1,0.03,1,0.38,0.03,0.102,0.6,0.15,0.0193,0.1185,mid,0.16,0.14,0.15,1,0,1,0.2
0.1347,0,0.09,1,0.08,1,0.53,0.08,0.108,0.6,0.15,0.0961,0.1008,high,0.15,0.03,0.14,1,0,1,0.3
0.0967,1,0.16,0,0.04,0,0.25,0.06,0.092,0.8,0.09,0.0243,0.1642,high,0.07,0.04,0.18,1,1,1,0.2
0.1442,0,0.22000000000000003,0,0.0,1,0.56,0.06999999999999999,0.145,0.5,0.03,0.1626,0.1668,mid,0.11,0.08,0.07,1,1,0,0.2
0.1204,1,0.26,0,0.0,0,0.1,0.03,0.199,0.7,0.03,0.048,0.1482,mid,0.11,0.02,0.19,1,0,0,0.1
0.132,0,0.21000000000000002,1,0.0,1,0.41,0.06,0.144,0.7,0.02,0.0123,0.1229,low,0.11,0.01,0.14,1,1,0,0.0
0.18,1,0.06999999999999999,0,0.02,1,0.08,0.04,0.1,0.7,0.06,0.04,0.0823,high,0.1,0.08,0.08,1,0,1,0.3
0.1567,0,0.21000000000000002,1,0.03,0,0.22,0.08,0.153,0.3,0.19,0.019,0.1326,high,0.15,0.02,0.1,1,0,0,0.3
0.1439,0,0.09,0,0.12,1,0.2,0.08,0.147,0.1,0.17,0.0626,0.0932,mid,0.19,0.12,0.15,1,0,1,0.1
0.1422,0,0.1,0,0.15,0,0.03,0.01,0.112,0.1,0.17,0.0001,0.0926,low,0.19,0.01,0.03,1,1,1,0.0
0.1591,1,0.22000000000000003,1,0.04,1,0.52,0.1,0.161,0.3,0.16,0.0548,0.1641,low,0.1,0.09,0.14,1,1,1,0.0
0.088,0,0.16999999999999998,0,0.02,0,0.06,0.06,0.198,0.4,0.19,0.0632,0.066,high,0.06,0.04,0.03,1,0,0,0.2
0.1929,1,0.05,1,0.0,1,0.19,0.1,0.163,0.6,0.02,0.0349,0.1051,mid,0.12,0.07,0.06,1,1,0,0.1
0.1642,1,0.16,1,0.0,0,0.05,0.04,0.102,0.5,0.02,0.1686,0.1889,low,0.18,0.0,0.02,1,0,1,0.2
0.1511,0,0.25,1,0.03,0,0.21,0.02,0.114,0.3,0.18,0.1455,0.1982,high,0.1,0.0,0.05,1,0,0,0.3
0.1312,0,0.13,0,0.05,1,0.1,0.06,0.163,0.2,0.09,0.0095,0.0893,high,0.06,0.02,0.13,1,1,1,0.3
0.1852,0,0.13999999999999999,0,0.04,1,0.1,0.06999999999999999,0.196,0.1,0.18,0.058,0.1163,high,0.13,0.01,0.11,1,0,1,0.3
0.0972,1,0.13,0,0.08,0,0.44,0.06999999999999999,0.082,0.7,0.1,0.0297,0.0589,high,0.07,0.06,0.07,1,1,0,0.3
0.0691,1,0.27,1,0.04,1,0.33,0.09,0.108,0.4,0.08,0.0951,0.0962,low,0.05,0.03,0.15,1,1,1,0.0
0.0807,0,0.05,0,0.09,0,0.08,0.03,0.158,0.5,0.2,0.0667,0.0697,low,0.17,0.13,0.02,1,1,1,0.0
0.1113,0,0.06,1,0.0,0,0.25,0.03,0.145,0.1,0.1,0.1047,0.1312,low,0.11,0.02,0.12,1,0,1,0.0
0.0721,1,0.13,1,0.1,0,0.16,0.09,0.125,0.1,0.18,0.0408,0.1862,mid,0.1,0.03,0.04,1,1,1,0.1
0.1188,1,0.15,1,0.0,0,0.54,0.03,0.198,0.6,0.02,0.115,0.1469,low,0.12,0.07,0.07,1,1,0,0.0
0.1512,1,0.05,0,0.01,0,0.52,0.01,0.131,0.1,0.14,0.0333,0.0952,high,0.06,0.05,0.07,1,0,1,0.2
0.0805,1,0.06999999999999999,0,0.0,0,0.64,0.01,0.097,0.4,0.14,0.0641,0.0704,low,0.11,0.06,0.17,1,1,1,0.0
0.0918,0,0.09,1,0.01,0,0.08,0.01,0.123,0.7,0.05,0.0653,0.0671,mid,0.17,0.04,0.14,1,1,0,0.1
0.132,0,0.05,1,0.07,0,0.48,0.02,0.168,0.5,0.16,0.0103,0.1583,high,0.08,0.05,0.09,1,0,1,0.2
0.1236,0,0.09,1,0.02,1,0.57,0.01,0.188,0.1,0.14,0.0517,0.0809,low,0.14,0.12,0.2,1,0,1,0.0
0.1387,0,0.05,0,0.0,1,0.61,0.05,0.098,0.3,0.0,0.0785,0.1151,low,0.05,0.03,0.11,1,1,0,0.0
0.1883,1,0.27,1,0.06,1,0.3,0.05,0.095,0.2,0.1,0.0531,0.0791,high,0.16,0.15,0.2,1,1,1,0.3
0.0839,0,0.2,1,0.0,0,0.14,0.04,0.175,0.7,0.03,0.0564,0.1391,high,0.15,0.08,0.11,1,0,0,0.3
0.1593,1,0.1,0,0.0,1,0.52,0.06999999999999999,0.13,0.8,0.0,0.0761,0.1336,low,0.15,0.13,0.13,1,1,1,0.1
0.1722,1,0.1,0,0.07,0,0.25,0.08,0.088,0.6,0.19,0.1179,0.1638,mid,0.05,0.01,0.19,1,0,1,0.3
0.1954,0,0.06,1,0.08,0,0.07,0.09,0.126,0.3,0.09,0.0673,0.069,high,0.17,0.12,0.13,1,0,0,0.3
0.1788,1,0.05,1,0.15,1,0.02,0.03,0.15,0.6,0.2,0.0472,0.1073,mid,0.12,0.02,0.04,1,0,1,0.2
0.1628,0,0.05,0,0.05,1,0.33,0.09,0.101,0.6,0.08,0.0412,0.0643,high,0.16,0.1,0.13,1,0,0,0.3
0.1965,0,0.05,0,0.06,1,0.04,0.1,0.084,0.7,0.09,0.0977,0.166,high,0.17,0.0,0.16,1,1,1,0.3
0.0833,1,0.22000000000000003,0,0.04,0,0.27,0.09,0.124,0.1,0.06,0.0359,0.1395,mid,0.09,0.05,0.07,1,1,1,0.1
0.0571,0,0.06,0,0.01,1,0.43,0.05,0.141,0.3,0.08,0.0224,0.0783,mid,0.07,0.05,0.18,1,0,0,0.1
0.1808,1,0.05,1,0.01,0,0.31,0.05,0.092,0.2,0.16,0.0714,0.1208,high,0.09,0.01,0.08,1,0,1,0.3
0.186,0,0.05,1,0.02,1,0.55,0.06999999999999999,0.083,0.6,0.03,0.0195,0.0799,low,0.15,0.0,0.04,1,0,1,0.0
0.1368,1,0.16,1,0.04,0,0.09,0.01,0.115,0.7,0.07,0.0843,0.1145,high,0.13,0.12,0.17,1,1,0,0.3
0.1161,0,0.13,1,0.0,1,0.21,0.06,0.126,0.8,0.12,0.0308,0.1169,high,0.06,0.04,0.14,1,0,1,0.3
0.1224,1,0.16,0,0.09,0,0.33,0.1,0.157,0.1,0.18,0.0522,0.0563,high,0.1,0.05,0.13,1,1,0,0.3
0.0902,1,0.06,1,0.0,0,0.63,0.06999999999999999,0.122,0.5,0.14,0.0364,0.136,high,0.18,0.08,0.15,1,1,1,0.3
0.0787,1,0.05,0,0.15,0,0.11,0.06,0.093,0.1,0.16,0.0806,0.1423,high,0.08,0.06,0.14,1,0,1,0.2
0.0854,0,0.05,0,0.02,0,0.3,0.05,0.125,0.8,0.05,0.0518,0.1152,high,0.05,0.02,0.11,1,0,1,0.2
0.1184,0,0.15,1,0.01,1,0.48,0.06,0.191,0.1,0.06,0.0519,0.1577,high,0.17,0.07,0.14,1,1,1,0.3
0.1973,0,0.16,1,0.05,1,0.39,0.08,0.152,0.4,0.06,0.0792,0.1181,mid,0.09,0.0,0.05,1,0,0,0.2
0.051,0,0.16999999999999998,1,0.03,0,0.35,0.08,0.12,0.3,0.06,0.0382,0.1228,mid,0.17,0.02,0.11,1,1,1,0.1
0.0966,0,0.2,0,0.08,1,0.34,0.05,0.118,0.2,0.1,0.0214,0.1523,high,0.18,0.17,0.11,1,1,1,0.3
0.1438,1,0.18,0,0.03,0,0.16,0.06,0.169,0.8,0.07,0.0859,0.0867,mid,0.14,0.11,0.15,1,0,0,0.2
0.1986,0,0.05,0,0.07,0,0.51,0.04,0.095,0.3,0.09,0.0342,0.0774,high,0.05,0.0,0.13,1,0,0,0.3
0.1907,0,0.2,0,0.13,0,0.55,0.09,0.105,0.7,0.15,0.0713,0.1513,low,0.14,0.04,0.17,1,0,1,0.0
0.1489,0,0.24,1,0.08,0,0.32,0.06,0.2,0.1,0.16,0.0172,0.0812,low,0.07,0.06,0.08,1,0,0,0.0
0.1843,1,0.18,1,0.13,1,0.16,0.06999999999999999,0.134,0.6,0.18,0.0118,0.058,high,0.15,0.14,0.15,1,1,0,0.3
0.0825,1,0.15,0,0.11,0,0.38,0.04,0.094,0.3,0.18,0.054,0.0783,low,0.11,0.04,0.14,1,1,0,0.0
0.1286,1,0.22999999999999998,0,0.1,1,0.16,0.01,0.098,0.2,0.18,0.0018,0.0662,low,0.1,0.05,0.04,1,1,0,0.0
0.084,0,0.06,0,0.0,1,0.63,0.08,0.137,0.7,0.19,0.0987,0.1081,high,0.12,0.08,0.18,1,1,0,0.3
